time_id,start_time,y_true,y_pred,inference_time
6,1800.0,0.00030308121749503936,0.00017192161,0.32596129199373536
6,1802.0,0.0004433591587795891,0.00018795971,0.05744504199537914
6,1805.0,0.00040561621027691033,0.00020677612,0.055524916999274865
6,1807.0,0.0001933833404958927,0.0002291608,0.05376866601000074
6,1810.0,0.00017699472773175938,0.00023422166,0.05499345899443142
6,1812.0,0.0001896530991252317,0.00020088567,0.05495445799897425
6,1815.0,0.00019135625873906923,0.00016910768,0.055516624997835606
6,1817.0,0.00012718317157249065,0.00017321356,0.05567891699320171
6,1820.0,0.00014865205389265942,0.00018518128,0.056601874995976686
6,1822.0,0.00020021423625239419,0.00019530099,0.0543784589972347
6,1825.0,0.00022670283154434633,0.00018662651,0.054984916001558304
6,1827.0,0.00016313559069759375,0.00018438078,0.05547633300011512
6,1830.0,0.00010204133368424984,0.00018261136,0.05468050000490621
6,1832.0,0.00012764037089968598,0.00019484549,0.05541266700311098
6,1835.0,0.00013530648578640215,0.00020341332,0.05493954199482687
6,1837.0,0.00014607582252609014,0.00019560529,0.054434083998785354
6,1840.0,0.00014584087740629573,0.0002004709,0.054559666008572094
6,1842.0,8.164402481733049e-05,0.00022078425,0.05449970799963921
6,1845.0,5.9270540883065875e-05,0.00020994229,0.05504550000478048
6,1847.0,0.00014522956107179715,0.00018935883,0.054845833001309074
6,1850.0,0.00016069717987506264,0.00019051365,0.05676379200303927
6,1852.0,0.00018770996979435592,0.00017782536,0.05532020800455939
6,1855.0,0.0002293465269516801,0.00019159974,0.054746374997193925
6,1857.0,0.00016995055064771212,0.00016521839,0.05545108299702406
6,1860.0,0.00018658636338051937,0.00014888904,0.054853292007464916
6,1862.0,0.00021339353617730718,0.00016040186,0.05481620800856035
6,1865.0,0.00013790830908833672,0.0001426948,0.05467237500124611
6,1867.0,8.327054694870082e-05,0.00013768139,0.05503812500683125
6,1870.0,0.00013030658879419838,0.00014831219,0.05462991600506939
6,1872.0,0.00015783795339186104,0.00018087147,0.05458866599656176
6,1875.0,0.00018575310275621416,0.00018360265,0.054300791991408914
6,1877.0,0.00021779091430680392,0.00016304811,0.05498033300682437
6,1880.0,0.00019254303593283382,0.00018931791,0.056891666987212375
6,1882.0,0.0001678137414999732,0.00018231662,0.05576387500332203
6,1885.0,0.00014556853955128662,0.00018057476,0.05529679199389648
6,1887.0,7.601286522790805e-05,0.00016035551,0.055286167000303976
6,1890.0,0.00017403242089192636,0.00014746122,0.05491137500212062
6,1892.0,0.00020874699185463675,0.0001570558,0.05488599999807775
6,1895.0,0.00012740336179068777,0.0001864938,0.05517024999426212
6,1897.0,0.00014945777077746337,0.00018674064,0.054142416003742255
6,1900.0,0.00018206312840936893,0.00020701323,0.05463620800583158
6,1902.0,0.00013094743992158196,0.00021051036,0.0542110839887755
6,1905.0,0.0001046795769135065,0.00021045575,0.05379504199663643
6,1907.0,0.00010409573526012783,0.00020356676,0.05428145900077652
6,1910.0,0.0001030690258918303,0.00020908711,0.057426041006692685
6,1912.0,9.613053079915497e-05,0.00019564209,0.05548345799616072
6,1915.0,7.463930771512548e-05,0.00014238423,0.05468887499591801
6,1917.0,5.069103427728156e-05,0.00014122744,0.05421995899814647
6,1920.0,0.00011327620852449066,0.00014356665,0.05489966701134108
6,1922.0,0.00016334155131986756,0.00016648075,0.054078916989965364
6,1925.0,0.00012462080297408272,0.00018904256,0.05411295799422078
6,1927.0,0.00010758614122463219,0.00019075762,0.054585624995524995
6,1930.0,0.0001662508950927667,0.00020295556,0.054644542004098184
6,1932.0,0.0002006675865419257,0.0002172989,0.05396045799716376
6,1935.0,0.00017635192157568381,0.0002070712,0.053969375003362074
6,1937.0,0.00011964784952669419,0.00021573421,0.0541799170023296
6,1940.0,0.0002746646781368637,0.00021682949,0.05706462501257192
6,1942.0,0.0003179764316582994,0.0001919435,0.05623225000454113
6,1945.0,0.00022049946133316877,0.0002035931,0.05556708399672061
6,1947.0,0.00023020404693443347,0.0002139809,0.05568241700530052
6,1950.0,0.00025304991002180225,0.00022197081,0.05482358401059173
6,1952.0,0.00020080108305177427,0.00019309002,0.055117416006396525
6,1955.0,0.00017789960606464216,0.00019349704,0.05489358300110325
6,1957.0,0.00015513520857537123,0.00017822422,0.05436012499558274
6,1960.0,0.00011373501564877036,0.00015450644,0.0546769159991527
6,1962.0,0.00021703841541902667,0.00014812795,0.0546096670004772
6,1965.0,0.00022686193969135784,0.00018011585,0.05422954099776689
6,1967.0,0.00012551371432300548,0.0001824481,0.05418741599714849
6,1970.0,5.9705951477034014e-05,0.00016904228,0.05860150000080466
6,1972.0,0.00014521177447726714,0.00019779018,0.05507320800097659
6,1975.0,0.0001612324574369626,0.0001931434,0.05495149998751003
6,1977.0,8.633963264745272e-05,0.00019077961,0.0555188750004163
6,1980.0,0.00012310492736686545,0.00019185823,0.05457975000899751
6,1982.0,0.00015357522990318647,0.00016935618,0.054294750007102266
6,1985.0,0.0001228842371215812,0.00018268298,0.05470804100332316
6,1987.0,8.985509053576519e-05,0.00019736578,0.05469783299486153
6,1990.0,7.775124432294695e-05,0.0001979124,0.053752167004859075
6,1992.0,9.459137602828712e-05,0.00019816466,0.054247916996246204
6,1995.0,0.00010026349716324544,0.00018998042,0.05430095799965784
6,1997.0,8.716233550572215e-05,0.00019336418,0.05414599999494385
6,2000.0,8.578511786708956e-05,0.00019139753,0.056903749995399266
6,2002.0,0.00024254052351698962,0.00019475506,0.05640904200845398
6,2005.0,0.00026144090572551004,0.00017983408,0.05584304200601764
6,2007.0,0.00019482784230555206,0.00018048089,0.057179124996764585
6,2010.0,0.0001722417351668972,0.000190027,0.05619395800749771
6,2012.0,0.0002642874469212581,0.00018709255,0.05529320800269488
6,2015.0,0.00029142385060942054,0.00017685613,0.054927832999965176
6,2017.0,0.0001618214971627994,0.0001820364,0.05570300000545103
6,2020.0,8.883413796158759e-05,0.00020105198,0.054979791995720007
6,2022.0,9.821453334257157e-05,0.00018921544,0.055002042005071416
6,2025.0,9.42473995953974e-05,0.00018606901,0.05501791699498426
6,2027.0,7.674630303509098e-05,0.00018772582,0.05468308299896307
6,2030.0,9.092969362281928e-05,0.00018844563,0.058139583008596674
6,2032.0,9.18371487606734e-05,0.00019736876,0.05641095800092444
6,2035.0,8.858256120200665e-05,0.00018909997,0.05550208399654366
6,2037.0,6.092424345255661e-05,0.00019314929,0.054882500000530854
6,2040.0,6.99442431085551e-05,0.00019823492,0.055814875013311394
6,2042.0,6.841029156601062e-05,0.00020270918,0.055227749995538034
6,2045.0,8.47113893347896e-05,0.00020807116,0.05511241599742789
6,2047.0,9.712201398441882e-05,0.00020043559,0.0553109580068849
6,2050.0,6.812264234555118e-05,0.00017996183,0.05456254100135993
6,2052.0,0.00019830879645778532,0.00017309876,0.05387745800544508
